Buchanan,NJ,12549.98
Maynard,CA,3370.51
Gardner,KY,0
Hogan,MS,0
Young,TN,22012.34
Moss,OH,6098.61
Valentin,CT,7746.78
Mitchum,CA,1220.78
Ward,IL,1459.44
Brooks,GA,8092.25
Gannaway,CA,5206.78
Hawk,NY,6183.76
Osborn,ID,0
Jordan,IN,3732.9
Ito,CA,4652.34
Andrews,MO,8319.27
Felts,TX,7200.71
Ruiz,IL,4299.78
Steele,VA,13636.24
Powell,IN,0
Martinez,NY,3198.77
Adams,TX,7268.78
Mello,NN,4599.87
Burnett,CA,5913.76
Scott,CO,4015.55
James,KY,9395.41
Bell,TX,3289.43
Jackson,OK,2247.12
Williams,CO,4419.49
Bolick,MA,7154.75
Caldwell,KS,4528.6
Gray,TX,9520.71
Olivares,IL,0
Garris,WI,0
Taylor,NC,3197.04
Doman,NC,2703.38
Larson,OH,8288.28
Walker,NJ,7015.91
Vaughn,CA,4986.51
Elias,MO,10568.86
Drake,NY,6032.29
Shields,TX,14229.27
Ferguson,CT,6041.59
Rivera,CA,12674.55
Cummings,TX,0
Chase,NC,3939.61
Thibodeau,SC,13643.28
Moreno,FL,0
Kendall,MS,0
Harris,AK,2965.21
Lutz,NY,5336.44
Mitchell,CA,6073.67
Schroeder,NC,0
Johnson,OH,12119.45
Brown,MA,15715.77
Brownlee,TX,8517.38
Jackson,GA,0
Conti,FL,24393.14
Dudley,CA,5689.88
Jolly,PA,0
Murtagh,NJ,8719.47
Moon,OH,3476.29
Frisch,HI,8648.56
Smith,TX,0
Thibodeau,OH,14525.69
Ventura,OK,11072.27
Lapoint,GA,12202.24
Nelson,CA,3330.47
Gearhart,AZ,0
Galarza,MN,0
Stewart,AL,10558.68
Thomas,OR,8563.93
Fulton,MI,1070.92
Johnson,CA,14290.13
James,IN,10524.55
Campbell,GA,0
Wilson,UT,1842
Sullivan,NJ,4319.64
Fairchild,CA,4804.61
Hatfield,PA,4324.38
Yates,OR,11257
Barajas,FL,1894.27
Pettit,CA,2479.47
Vaughn,VT,10528.42
Carrico,CA,10051.92
King,IA,0
Harris,OK,7964.83
Stewart,GA,9685.46
Hill,WI,11766.77
Batiste,CA,14669.85
Goforth,TX,16392.22
Harshman,AZ,0
Richardson,CO,8033.48
Shell,NC,0
Volkman,SD,12069.7
Shank,MA,8762.51
Malone,WV,19114.98
Reed,MI,3143.51
Perry,NV,0
Brannum,NV,6232.6
Powell,NY,5314.77
Mccormick,FL,0
Britten,AZ,6054.2
Curley,MN,12421.06
Watson,MA,0
Bullard,RI,0
Price,PA,3222.42
Rethman,GA,8462.75
Morgan,TX,6412.79
Silva,NY,7957.66
Benton,NY,11961.91
Bonin,UT,0
Jordan,AZ,5116.8
Pauley,AZ,6449.15
Thomas,IL,7603.86
Oakley,NJ,11136.02
Miranda,TX,12066.45
Ammons,KY,4441.58
Matthews,MI,4022.72
Hosford,NC,3796.3
Evers,FL,17218.98
Ellerbe,CA,16741.83
Blevins,FL,11080.12
Campbell,TX,14375.78
Evans,CA,8135.33
Kowalski,WY,3063.27
Bates,NC,2258.54
Bailey,TX,4005.04
Ball,CO,9223.26
Jimenez,IL,2034.4
Anson,MI,3062.74
Icenhour,MD,8261.46
Johnson,IA,5983.21
Bruce,NY,3653.87
Forde,OK,13093.24
Davidson,NJ,4376.53
Thomas,MA,7236.66
Smith,OH,5769.54
Kutz,OH,10876.47
Chase,TX,0
Franklin,TX,0
Terry,FL,4725.56
Porto,VA,4993.26
Beasley,CA,0
Jordan,DC,16325.66
Li,AL,12294.41
Warren,OR,9660.14
Wilkins,TX,12738.68
Swatzell,TX,3057.06
Bryant,NJ,0
Murguia,IL,0
Fisk,OH,8812.13
Sierra,FL,14229.23
Dorman,MN,1178.54
Penick,PA,5725.84
Hendrickson,KS,11242.45
Mayberry,IL,16154.83
Stevens,NY,6415.26
Rosenstein,NJ,15826.5
Quarles,IL,0
Richardson,NJ,16174.65
Spooner,MO,3196.02
Washington,MA,7371.11
Wainwright,NV,3946.41
Springer,TX,3123.1
Higgins,MD,15743.16
Heinz,MT,8794.97
Black,ID,13532.39
Andrade,CA,14790.34
Coffey,MA,2209.66
Helton,IL,2042.84
Buchanan,MO,0
Kramer,MO,8642.99
Schmidt,NJ,12829.02
Harris,OH,8264.51
Ham,CA,3884.44
Guerrero,IL,12567.79
Schiavone,CA,0
Mcconnell,SD,4743.53
Hall,UT,9384.38
Solomon,NY,1804.82
Coronado,VA,1224.3
Harris,NH,11837.17
Williamson,UT,12286.22
Jones,IL,0
Benson,ID,0
Little,NJ,1083.64
Lee,PA,5772.9
Milton,WV,0
Schroer,GA,12960.08
White,NY,0
Earley,MD,2731.83
Davis,CA,7998.22
Hurst,NV,10462.72
Keil,CA,1833.48
Burke,FL,2782.85
Jones,CO,0
Bullen,KS,1805.23
Landon,TX,0
Ellis,MA,7911.28
Johnson,VA,17572.59
Ramos,ID,11898.44
Childs,TX,0
Pratt,LA,14491.07
Murray,SC,0
Medina,OH,14400.39
Colon,CA,11922.01
Kilbourne,OK,1855
Parks,FL,12892.7
Clark,MI,0
Bolin,SC,8832.09
Byars,LA,0
Gibbs,MO,8032.39
Blaisdell,CA,3786.35
Robinson,WI,1707.94
Mitchell,TX,3160.17
Latham,TX,5063.95
Day,MO,6667.3
Gray,OH,9773.29
Pettit,SD,0
Nichols,CA,12324.2
Aldrich,CA,14359.64
Murphy,NJ,9175.05
Bennett,CA,7870.36
Clark,OR,0
Russell,TX,0
Walker,IL,18210.52
Johnson,NY,20723.24
Arellano,CT,8928.28
Higdon,NY,1816.28
Toth,GA,12024.21
Stanley,OH,2253.13
Nunnally,DC,4586.61
Applin,WI,3087.04
Lederer,TX,18483.81
White,IL,8963.96
Bennett,GA,0
Marx,PA,6297.11
Andersen,CA,10746.78
Fry,KY,10905.33
Harvey,AL,1987.61
Semple,MI,11131.26
Dorsey,VA,4268.13
Loyd,VT,15004.04
Kyle,IN,0
Motyka,TN,8027.85
Spencer,TX,9580.49
Allen,NY,11030.51
Walker,IN,5939.02
Lopez,ID,3500.98
Good,WA,3731.54
Castaldo,FL,0
French,CA,0
Armitage,OK,3694.81
Bowles,VA,0
Enriquez,IL,4326.25
Wood,PA,8754.75
Zarate,RI,4345.83
Dobbs,TX,26130.39
Street,MO,5738.31
Ault,CA,0
Schenck,IN,8221.1
Robles,PA,6524.08
Dickey,WA,4501.25
Yoon,WY,0
Avery,FL,6459.93
Harbison,SD,10709.33
Caufield,VA,7825.61
Callas,KS,0
Peace,CT,9931.05
Costa,FL,0
Haley,PA,0
Austin,WA,0
Swann,WV,0
Anderson,IL,1446.64
Sanchez,VA,3867.49
Dugan,TX,16651.5
Sturgeon,PA,5956.13
Martin,MN,5600.18
Smith,OH,9537.3
Garcia,NE,7717.97
Sanders,MI,0
Depew,FL,13353.37
Kaiser,CA,12618.76
Arroyo,OH,2206.1
Marron,NY,5799.35
Perry,AK,5052.43
Mars,TX,7913.45
Bradshaw,CA,11626.44
Warren,NY,0
Rangel,PA,9257.81
Flores,WA,7725.49
Shick,CA,9668.41
Mitchell,NH,0
Stone,MI,2737.58
Newman,OK,2718.9
Coulombe,MD,1407.71
Weisinger,NY,0
Willis,MA,1506.84
Myers,PA,0
Skelton,MI,10326.32
Keene,CA,1694.34
Chambless,MI,2195.71
Hall,KS,10889.2
Teer,NC,12118.06
Pedersen,CA,0
Stewart,MA,5262.05
Clark,IL,8441.81
Rodriguez,NY,0
Petty,NY,4032.85
Mooney,MO,0
Cotton,AZ,5945.9
Ziegler,TX,6697.41
Saxton,MI,7536.34
Beasley,NY,11241.68
Ramsey,NC,0
Crump,KS,13207.46
Townsend,OH,9550.35
Hunter,KY,8672.21
Anderson,CA,0
Combest,TN,7044.35
Horstman,TN,0
Ryals,MD,0
Hinton,AR,12303.66
Neri,ND,6559.22
Albers,NY,3044.54
Heller,FL,5017.53
Mitchell,TX,9449.4
Milbourn,LA,0
Bailey,MI,7573.17
Medina,OK,18171.57
Owens,MA,2422.81
Alfaro,CA,0
Wagner,OH,0
Mier,IN,4646.87
Riemer,TX,15205.87
Brown,TX,2958.23
Thomas,NM,7382.47
Boone,AK,5115.17
Pichardo,NY,0
Dickerson,OH,0
Rhodes,OH,7912.35
Marra,FL,0
Ayers,AZ,5813.34
Robles,NY,0
Moore,CA,1368.73
Harrison,MI,3728.97
France,IL,7046.43
Cockburn,IA,4316.61
Delisle,IL,12722.54
Lasseter,AK,19735.42
Murray,RI,13218.78
Diaz,AL,8757.61
Lavelle,NJ,9201.12
Gadbois,KY,0
Randolph,TX,12969.67
Lamb,MI,10036.44
Johnson,NY,7367.58
Rogers,TX,0
Emerson,IL,8909.55
Bennett,IL,7057.67
Wright,MA,3431.12
Wright,FL,12436.19
Beck,NY,0
Gailey,MI,15400.67
Pfister,MD,0
Saunders,MD,5262.95
Thacker,IN,6961.55
Baumeister,OH,5398.79
Johnson,TX,4748.96
Santos,OR,1305.82
Mcclay,TX,3068.69
Thomas,CA,0
Beasley,WV,3338.69
Gore,NY,4802
Smith,AK,8333.54
Washington,OR,5148.12
Miller,KS,15376.7
Sherer,IL,12853.38
Jackson,NM,13927.94
Oakley,LA,3518.89
Ruffin,NY,0
Schmidt,IL,4536.17
Branch,KS,3887.93
Barlow,MO,15172.14
Foster,GA,0
Spafford,OK,0
Young,TX,4420.47
Speier,MD,4329.26
Uselton,IL,7028.24
Hill,MI,4590.68
Hogan,WA,7667.07
Harris,OH,5732.57
Odoms,WA,4135.3
Flores,TX,8843.16
Talley,LA,0
Hobbs,MI,4633.42
Maxwell,CA,0
Lewis,CA,0
Isaacson,TX,9271.94
Alexander,NJ,5390.69
Herrington,IL,18305.42
Bowlin,CA,1934.8
Bunch,IA,7427.13
Byrd,NY,8872.15
Johnson,WA,0
Degroot,GA,4691.6
Anderson,TX,8521.88
Jemison,GA,2641.35
Rodriguez,CA,0
Price,MN,14427.04
Stuart,FL,6369.25
Peterson,CA,4424.49
Lett,MS,5355.99
Stannard,MO,0
Overton,SC,5748.12
Johnson,CA,15747.26
Hamilton,TX,4984.28
Barker,AR,0
Miller,TN,0
Schulz,LA,3035.41
Rundle,ME,0
Moore,FL,2813.1
Gaither,NY,1864.83
Booker,LA,9246.75
Gold,AL,3588.86
Cookson,PA,7508.04
Hughes,TX,0
Moore,NC,9184.04
Halpin,TX,6603.88
Barrett,MO,0
Carlson,MI,7167.41
Copley,CA,3645.52
Steele,NY,2478.47
Seay,MS,7742.82
Lewis,FL,2697
Cline,IL,0
Pooler,SC,7073.07
Galvin,MS,13836.6
Hafford,WI,6104.83
Gomez,WI,11822.15
Langford,NC,2703.19
Cottrell,MO,8718.52
Alvarez,KY,8202.95
Crane,OH,0
Watts,MA,0
Pauley,TN,13620.69
Dubin,CA,5318.75
Boisvert,MA,11683.01
Lefebvre,MO,0
Messer,MS,0
Smith,CA,0
Chaney,IL,7413.71
Fleming,IN,5431.07
Reyes,VT,0
Dillon,AK,4047.21
Ivey,CA,1171.5
Rogers,NY,0
Garcia,MA,9966.23
Bryant,MA,2880.14
Fleming,TX,10037.2
Bird,CO,4677.6
Maldonado,OR,5957.35
Kendall,CA,4312.75
Foley,LA,10430.18
Wilson,IN,5655.14
Henderson,AL,3836.66
Lane,WV,1543.02
George,TX,5204.52
Cherry,NJ,2581.53
Martinez,AZ,0
Hollman,MT,13664.4
Lee,WI,0
Allen,VA,2205.84
Sanchez,IA,2722.81
Moore,NY,7427.28
Doyle,PA,6931.58
Boatman,OR,0
Elliott,LA,5187.36
Pritchett,MA,6480.73
Gallardo,NC,0
Smith,IL,9469.8
Taylor,GA,6166.68
Lacy,NJ,0
Dominguez,PA,0
Lucero,TX,6606.82
Hernandez,NY,11490.57
Meaux,CA,5562.56
Green,CA,1489.33
Costales,NC,4590.58
Mendoza,MI,1264.37
Howell,TN,9575.95
Alvord,NY,15773.5
Black,TX,8185
Harrell,NY,25797
Silva,NY,4966.05
Rice,MI,3645.88
Johnstone,WA,6541.65
Rogers,KY,0
Taylor,VA,2228.99
Hanson,SC,15714.91
Dubois,MA,4214.4
Sammons,WI,0
Burt,CA,5388.53
Stanley,MT,16394.34
Nicholson,NJ,7672.22
Hilliker,NY,2653.16
Mixon,PA,7450.46
Howard,GA,11298.81
Lantz,MN,13016.31
Terry,WI,7958.68
Brown,SC,20879.15
Howes,ID,22203.98
Meyer,SC,0
Brown,MS,0
Yang,NY,0
Morrison,TX,8992.86
Lee,CA,11194.35
Baker,LA,7140.16
Wallace,GA,5623.5
Gleason,NE,11889.29
Proctor,CA,1402.62
Cortes,GA,10372.31
Drummond,NY,7540.31
Calhoon,ND,12713.96
Lopez,NC,0
Elsea,OH,9052.92
Boulanger,PA,2390.64
Fenton,IN,0
Markham,VA,0
Young,PA,4994.72
Robb,WI,3350.65
Wallace,TX,14926.35
Palmer,MA,4043.2
Osborne,AR,6312.35
Cramer,TX,10817.94
Rivera,PA,8381.67
Johnson,SC,0
Spence,PA,0
Korn,RI,0
Schiller,TX,5921.63
Ebert,LA,13820.7
Herbert,NY,13727.55
Grove,OH,1358.66
Wilson,ME,3960.38
Garcia,MD,8514.66
Bruno,OK,9669.87
Espinosa,GA,5581.75
Mcbride,TX,2262.28
Park,NC,8707.5
Cook,MI,2229.19
Olivares,OH,0
Hughes,NC,4135.19
Hines,MI,2419.08
Foster,TX,1146.1
Warren,OK,5881.9
Chan,UT,16185.35
Hawkes,NC,12000.49
Tincher,CO,2762.59
Campbell,OH,8195.23
Funk,VT,17146.98
Pfeffer,MI,1025.3
Granado,MD,6273.88
French,FL,4359.88
Toohey,WI,0
Campbell,FL,7272.67
Abrams,MD,0
Kim,CA,2908.85
Davis,IL,12946.38
Bell,AR,0
Allen,CT,0
Fritz,OR,11799.81
Grant,NC,10699.52
Prom,CA,6217.02
Torres,MA,12342.05
Greene,KY,0
Garett,NE,6847.18
Snyder,TX,10653.63
Vasser,WI,0
Salcido,IN,0
Lawrence,VT,4355.63
Gregg,OH,5729.21
Wood,WI,6308.93
Reed,IL,8729.64
Jacobson,FL,17810.06
Willis,IL,1509.07
Conner,TN,0
Jacobs,OK,10018.33
Shultz,CA,5364.47
Anderson,NJ,14634.57
Hale,ME,1531.66
Miller,PA,0
Brown,NH,3199.25
Howard,FL,9528.51
Bunce,MA,6007.23
Miller,WA,14952.42
Parsons,PA,2011.41
Prado,NC,9541.62
Ashcraft,WV,8905.11
Wood,NC,1620.34
Sanchez,CA,6279.24
Herron,WA,3028.79
Carter,TX,0
Whitmore,CA,0
Reed,WI,5425.06
Cook,TX,8590.63
Salmons,KS,9338.73
Cobb,MA,0
Ramirez,GA,0
House,MD,3878.76
Bates,KY,0
Hatfield,IL,5289.51
Blount,TX,1653.34
Crow,MD,9020.69
Boyd,KY,4752.35
Pickens,TX,4184.66
Mann,NY,1979.88
Dowdle,WA,5013.1
Officer,IN,0
Dixon,IN,3162.1
Koo,UT,19042.81
Gomer,FL,2290.58
Martin,FL,5141.16
Hefner,IL,1577.03
Mcnamee,WY,2778.23
Anderson,NY,3695.88
Burrell,GA,1828.38
Beebe,NJ,0
Ellis,CA,3501.74
Hairston,CA,1121.07
Saenz,FL,0
Baker,IL,13181.17
Kendrick,NV,11304.71
Kelly,MI,0
Fields,NY,25788.95
Gilliland,TX,5767.45
Ranger,NY,0
Ouellette,OR,8276.72
Smith,CA,1787.33
Magno,CA,6414.91
Calloway,MD,18148.16
Strickland,NJ,6051.13
Mitchum,MO,2435.08
Ownby,TX,0
Smith,MI,2080.67
Takahashi,AK,3676.08
Pogue,OH,11105
Mitchell,PA,4370.31
Estes,CA,0
Moore,GA,6705.69
Owens,VA,5942.02
Fritts,MO,13577.01
Langevin,TX,6993.04
Phillips,TX,1995.95
Teague,PA,0
Parks,NH,2915.38
Salazar,TX,4815.09
Jackson,CA,4826.16
Larkins,CA,2761.42
Swarey,OH,13240.35
Bagley,CA,7058.98
Holland,VA,15804.03
Pence,WI,10294.68
Mansfield,WA,0
Pickett,CT,5531.58
Small,KY,11368.76
Faust,NY,5413.74
Huynh,OK,0
Wiggins,TN,0
Melendrez,CA,8266.37
Sheffield,WI,7281.77
Long,CA,2441.55
Pritchett,SD,0
Ruggles,CA,8370.5
Salem,OR,5521.66
White,MA,13405.96
Harris,FL,10909.72
Robards,DC,7333.39
Herdon,MA,6305.66
Tate,LA,8432.89
Severino,TX,14663.27
Tiano,FL,0
Delgado,MA,7130.19
Morrison,PA,9207.49
George,WI,0
Simonsen,MA,3912.9
Smallwood,MI,1610.14
Harris,IA,1831.16
Cook,HI,0
Unruh,PA,3281.46
Sleeper,TX,5662.46
Franklin,TX,0
Hernandez,CA,7580.7
Pringle,MD,3206.22
Allen,MA,9342.8
Shockey,MA,19920.88
Maize,GA,3954.35
Benedict,CA,0
Roberts,CT,0
Mauldin,NY,0
Mcneil,WI,6207.86
Reilly,FL,10620.07
Jackson,KS,0
Turner,IL,11568.87
Busch,NY,4226.94
Gastelum,PA,0
Johnson,AR,2990.56
Foust,NH,7394.84
Hanrahan,NY,3013.51
Kent,NJ,7418.8
Escobar,NC,0
Taylor,VA,0
Marlowe,FL,11892.16
Chun,NY,0
Moore,GA,9385.1
Armstrong,FL,4147
Evangelista,CA,0
Nakamura,FL,5872.22
Gonzales,CA,10004.48
Lockridge,TN,1256.65
Brady,IN,0
Pearson,CA,16847.38
Scott,MS,9371.18
Bateman,MN,2411.53
Grijalva,MD,0
Marsh,PA,11089.59
Munoz,MS,10398.82
Bruck,PA,15694.77
Papas,MA,1878.64
Foley,FL,8808.93
Orosco,IN,0
Jackson,MA,4095.63
Moss,NE,7040.59
Innes,IL,0
Barron,NY,6986.15
Perry,OK,15180.72
Thomas,NY,0
Cox,GA,0
Otto,CA,15558.42
Anderson,AL,0
Greco,NE,9724.79
Reed,OK,6772.97
Villarreal,NM,8620.9
Miler,MI,0
Denison,FL,0
Vierra,MN,7583.9
Pinette,AZ,1005.22
Irwin,NC,7260.44
Frasier,IN,3646.31
Moore,CA,20211.57
Cruz,NM,0
Davis,IA,4088.07
Tabarez,OH,1502.8
Holmes,MN,22259.27
Josephs,OR,10020.48
Peters,MI,6480.22
Shook,TX,0
Hawker,SC,3282.99
Avery,TX,10956
Osullivan,OH,13863.96
Zumwalt,TX,3738.08
Harper,IL,4215.9
Baker,MA,10088.02
Lindberg,CA,8052.65
Bishop,PA,7945.16
Carpenter,WA,4816.56
Bost,MI,0
Cotter,MA,7809.81
Larocca,IL,14699.37
Howard,AZ,3704.2
Coker,NH,2726.39
Brown,KS,0
Head,CA,4284.45
Johnson,FL,6853.79
Mckinzie,MT,0
Leeper,NY,3325.29
Smith,AK,4331.53
Lloyd,WI,0
Rosa,WA,7074.76
Hollingsworth,GA,0
Davis,CA,0
Adkins,OR,2091.98
Lavelle,KY,5098.41
Quick,SC,10747.33
Pincus,IL,18982.07
Craig,NJ,5771.94
Miller,MI,0
Dunavant,MA,5481.02
Humphrey,NC,7122.24
Lewis,CA,5616.69
Williams,ND,5674.97
Lane,TX,6869.12
Fink,CA,1835.79
Gross,PA,0
Williams,CA,1460.26
Loughlin,NE,7825.79
Johnson,DE,0
Pruitt,IL,10083.99
Bond,TN,7489.16
Yelle,IL,3823.41
Clary,MI,0
White,NC,11116.19
Rager,PA,7033.07
Little,NY,6963.32
Delarosa,WI,3647.15
Bearden,NC,2397.66
Honig,CO,3352.24
Garcia,NC,1245.87
Alexander,GA,2197.03
Wysocki,MI,5255.23
Poisson,MT,13190.9
Martin,MN,3280.13
Just,ID,25277.25
Hansen,CA,3840.53
Adams,IA,10038.52
Mason,OH,0
Ingram,CA,1883.26
Rogers,MI,0
Mcgill,TX,16836.56
Blanton,GA,2293.63
Monier,MD,0
Kent,NY,7800.18
Walker,CA,3577.44
Romero,NM,11199.19
Mora,CA,3005.87
Reid,AZ,9516.63
Roberts,TX,8320.16
Craig,NY,0
Clay,OH,7616.15
Hall,CA,16685.62
Kinser,CA,7205.19
Long,MD,16690.7
Martin,WI,0
Jones,IL,0
Littleton,OK,13388.54
Taylor,TX,15431.51
Kerr,AZ,5925.33
Langford,PA,10605.8
Rishel,IN,18202.85
Moore,MI,10720.28
Strong,CO,9486.55
Stevenson,TN,13037.46
Hunter,MD,7303.01
Plunkett,CA,11003.13
Parris,TX,0
Robins,CA,19017.26
Chen,NY,8419.55
Lee,NY,3417.8
Willems,NC,0
Daddario,VA,0
White,NJ,4687.6
Jones,OR,4281.01
Head,MO,2772.82
Oswald,PA,3618.62
Miller,TX,10888.05
Duckworth,NY,0
Sanborn,WV,2187.18
Erickson,AZ,0
Perry,TN,11118.03
Bryant,MA,7356.84
Carter,MO,7966.13
Flippen,TX,5813.55
Mcdaniel,OK,5618.27
Bracey,GA,7249.38
Holt,FL,3116.15
Pennington,GA,0
Grogan,PA,0
Mcleod,CA,5501.8
Oreilly,MN,6546.35
Copeland,CA,0
Little,CA,9123.32
Talbot,MS,9913.21
Belcher,CA,8321.52
Anderson,IL,2251.44
Dempster,TX,3749.44
Lozano,MO,8516.92
Vaca,TX,0
Dobson,NJ,12846.65
Dryden,NC,4405.25
Nixon,AZ,0
Sanchez,CA,10088.56
Bradley,LA,1694.85
Moir,IL,14360.26
Anwar,SC,5363.06
Timms,IL,0
Jones,NE,4469.31
Moran,TX,0
Patterson,TX,6612.22
True,MA,0
Lane,MT,5637.68
Hammer,TX,10209.32
Smith,TX,24801.66
Wood,IL,7143.5
Garza,VA,4172.1
Nichols,MN,2355.93
Price,MI,3028.23
Matthews,NY,26203.89
Hill,MO,6622.17
Ash,NE,14496.94
Flannery,AR,10122.2
Mendes,FL,4378.84
Escobar,VA,6402.16
Taylor,CA,11025.75
Sequeira,IL,1256.1
Wood,TX,4123.33
Robinson,OK,13805.79
Levine,TX,0
Suarez,OH,25642.38
Hageman,FL,6783.02
Hensley,HI,15805.33
Simmons,CO,0
Nelson,TX,0
Carroll,OH,8475.08
Wright,CA,11585.36
Courtois,IN,1584.5
Snell,NC,0
Hartt,CA,2985.76
Prior,MA,2260.77
Mattison,VA,0
Hand,TX,2592.59
Murray,CO,6460.42
Cantu,IN,0
Meek,CT,7875.74
Peterson,MD,15484.52
Hansen,IL,0
Churchill,CA,2762.51
Elliott,TX,10276.68
Filkins,TX,3803.22
Phelan,OK,6823.37
Moore,WA,6592.02
Taylor,NJ,0
Cook,NY,0
Miller,TX,5144.8
Smith,MS,7978.09
Rivera,TX,0
Willingham,MD,7776.3
Trujillo,IL,6403.97
Lamanna,WI,1003.79
Dickinson,IN,2683.57
Colon,MD,7773.52
Silverberg,CA,4316.32
Stephens,CA,0
Bizzell,CA,8400.37
Perkins,DC,9091.76
Nguyen,NJ,3826.09
Lloyd,CA,1263
Warrington,GA,16069.41
Williams,NC,4406.65
Harris,PA,0
Burns,GA,3194.46
Starling,ND,0
Gonzalez,ND,11212.58
Sleeper,NC,0
Lauer,TX,0
Griffith,FL,7657.6
Laney,IL,5997.36
Whittington,NJ,6981.84
Anderson,CA,15558.31
Childers,LA,0
Jones,LA,13159.25
Hollingshead,NC,12252.86
Thornton,FL,6754.23
Peterson,PA,11187.68
Salley,TX,0
Templeton,CT,2258.76
Wright,TN,1681.01
Epps,TX,10381.91
Lange,PA,15477.34
Alston,SD,6284.02
Sowards,OR,3055.11
Scott,TX,0
Buck,OK,3963.73
Rezendes,ND,3251.4
Miller,MO,8972.85
Irwin,CA,2569.46
Mccain,NY,10083.45
Parsons,CA,11522.21
Murray,WI,2467.53
Bartlett,FL,16182.24
Meyer,MI,12221.37
Simms,VT,6849.03
Davis,CA,0
Smith,NE,14550.76
Hyslop,IL,0
Dollard,IL,4241.47
Adler,GA,8503.88
Cooper,MI,6004.27
Anderson,FL,0
Terrell,CT,2957.32
Toone,OR,3837.39
Yost,TN,0
Havens,IN,8868.64
Taylor,MN,11072.23
Moss,PA,11963.67
Dunlap,MI,10541.26
Kraatz,NY,6894.47
Bradley,NC,3790.44
Brown,AZ,0
Willette,UT,4802.56
Tyson,AZ,14304.93
Hopper,MN,5090.25
Watson,MN,8640.72
Leathers,TX,6608.01
Lee,GA,9169.43
King,WA,3745.31
Barmore,NY,0
Freeman,NC,6306.26
Matthews,LA,9520.84
Kirkwood,OH,14106.74
Ramirez,NC,0
Steele,CA,4148.76
Watts,IN,0
Bell,IL,3440.23
Cordero,VA,9778.69
Battaglia,FL,0
Yanez,NC,3951.08
Vasquez,NC,2434.28
Douglas,CA,4244
Hester,PA,5881.42
William,MA,4216.71
Chace,TX,7667.45
Clement,MA,0
Wallis,CA,4229.52
Moore,TX,0
Winchester,MS,0
James,CA,0
Swanson,AL,0
Kinlaw,NY,0
Backman,CA,8563.15
Benson,OH,5411.3
Helton,IL,8661.77
Wesley,OH,2274.78
Smith,NJ,11309.23
Sharp,MS,8328.38
Montgomery,TX,18667.49
Banker,CA,0
Miller,FL,3980.53
Fung,MA,0
Meyer,MO,8239.61
West,CT,4934.39
Cahill,NE,3717.53
Earnshaw,PA,3465.65
Ambrose,NE,8487.05
Griego,MI,0
Davis,NY,7350.26
Wallace,VA,14011.14
Elwood,MA,1374.08
Frederick,FL,12526.11
Pena,NJ,8073.64
Dewitt,OH,9582.61
Pope,CA,5791.89
Bridges,CA,10276.08
Lord,NJ,5285.39
Brackin,IN,3312.74
Leathers,TX,2092.18
Nathaniel,CO,6969.61
Nelsen,OR,2060.6
Tew,IL,13628.1
Hitchcock,MT,9867.4
Evans,FL,11243.28
Bell,NN,1145.34
Sipple,FL,4738.46
Hobbs,IL,6733.89
Flores,CO,2624.89
Madison,AZ,6759.58
Thomas,NY,2886.9
Gammon,CA,9140.77
Cifuentes,CA,0
Garcia,ID,0
Bishop,MI,11587.91
Wright,MO,13960.57
Loewen,OK,0
Hargrave,NJ,6018.32
Jordan,MI,2143.52
Thompson,OR,2520.4
Burns,GA,14972.09
Butler,MD,4897.04
Sharp,CA,13473.49
Thomas,CA,22013.03
Moline,OR,8755.48
Baker,NJ,6452.37
Clancy,TX,2201.19
Potter,CA,0
Beal,MD,5760.74
Brooks,NC,10591.35
Slater,GA,7847.71
Williams,CA,5174.5
Jarrett,UT,1892.44
Pulido,CT,10546.15
Spiegel,OK,11060.65
Odell,NY,3714.24
Beery,VA,3351.83
Russ,CA,0
Amos,NY,8197.98
Carlos,MO,14898.67
Newton,CA,2761.24
Gregory,CA,7084.07
Michaud,FL,6659.86
Fahey,FL,2768.98
Rains,MD,0
Francois,CT,3820.59
Rogers,CT,7297.62
Hensley,NY,8874.29
Ocampo,CA,13329.68
Ledford,SC,4486.66
Salaam,CA,0
Darden,LA,0
Hamm,VA,5098.18
Lopez,FL,13125.46
Berry,CA,2997.45
Johnson,CO,0
Coronel,TN,0
Barry,CA,14130.3
Sikorski,WI,6306.35
Yelle,WA,6313.75
Williams,PA,7258.55
Stephens,NY,17967.13
Fifield,MO,10327.9
Brennen,NY,3042.24
Wright,NJ,7358.01
Black,HI,0
Taliaferro,IL,1186.22
Richardson,TX,18125.47
Hooper,CA,19382.61
Truong,CO,6606.62
Wells,CT,14271.79
Zoll,FL,13028.13
Cook,WV,0
Sheets,NC,1394.24
Griffin,OH,5608.28
Ledbetter,CA,9518.87
Casey,AZ,10571.75
Palomo,NY,9551.78
Ward,NY,10322.62
Oliver,VA,6467.6
Smith,CO,5495.84
Levy,NJ,0
Campbell,UT,7319.15
Waterbury,NJ,1055.88
Kelton,NJ,4382.31
Eckert,ND,0
Fernandes,DC,18774.82
Richardson,CO,12642.78
Lee,CA,3644.96
Barnett,TX,3840.32
Smith,OR,5650.92
Haro,OK,8905.86
Robinson,TX,14847.47
Chambers,PA,3282.54
Flood,NV,0
Edwards,MI,8040.43
Lew,NJ,0
Shockey,FL,3687.62
Gray,NJ,0
Dupre,KY,0
Churchill,OH,9035.45
